,INCHIKEY,31
2363,GLDWTAOVLTUKIJ-UHFFFAOYSA-N,-1.0
2364,GLEKPBDUBXWOAQ-UHFFFAOYSA-N,-1.0
2365,GLGOAFMFRQOUSV-UHFFFAOYSA-N,0.0
2366,GLKOCNVIMGSYIJ-UHFFFAOYSA-N,-1.0
2367,GLKWLQVECQPEBT-UHFFFAOYSA-N,-1.0
2368,GLMXMCCGBQKNOF-UHFFFAOYSA-N,-1.0
2369,GLNJUZAIPKMZOH-UHFFFAOYSA-N,-1.0
2370,GLSCOAMPEHRJGF-UHFFFAOYSA-N,-1.0
2371,GLUHNSIYAMZXSN-UHFFFAOYSA-N,-1.0
2372,GLVOAMYFNPKTDR-UHFFFAOYSA-N,-1.0
2373,GLWJYTMHGPSPNN-UHFFFAOYSA-N,-1.0
2374,GLWRNZFZGQSOCS-UHFFFAOYSA-N,-1.0
2375,GMBHXFKGJRDYAD-UHFFFAOYSA-N,-1.0
2376,GMDADKPJAYHJFG-CNNODRBYSA-N,-1.0
2377,GMDADKPJAYHJFG-KNKQGSTJSA-N,-1.0
2378,GMFKNSLVVSMOTD-UHFFFAOYSA-N,-1.0
2379,GMGAXSWVJGOHPV-UHFFFAOYSA-N,-1.0
2380,GMHKMTDVRCWUDX-UHFFFAOYSA-N,1.0
2381,GMHRVVGQOPSCBZ-QMTMVMCOSA-N,-1.0
2382,GMJPYLQWRLAORZ-GDNBJRDFSA-N,-1.0
2383,GMJUPOLZOFIQST-UHFFFAOYSA-N,-1.0
2384,GMJZRHJZFOVUTH-UHFFFAOYSA-N,-1.0
2385,GMKOWJIRUQIASB-PFONDFGASA-N,-1.0
2386,GMNZZFOHRVUORQ-UHFFFAOYSA-N,-1.0
2387,GMQINCPJVNSAKW-SDNWHVSQSA-N,-1.0
2388,GMROWGUIVLEKNK-UHFFFAOYSA-N,-1.0
2389,GMRQFYUYWCNGIN-NKMMMXOESA-N,1.0
2390,GMUWJDBLXSXTNZ-UHFFFAOYSA-N,0.0
2391,GMUWTCFDEBOQKF-UHFFFAOYSA-N,-1.0
2392,GMYAYTAKTSTYEI-BUUPBASBSA-N,-1.0
2393,GMYAYTAKTSTYEI-STFWXSJUSA-N,-1.0
2394,GNCZTZCPXFDPLI-UHFFFAOYSA-N,-1.0
2395,GNDCZIUVHLDNSH-UHFFFAOYSA-N,-1.0
2396,GNDYSBAGESYCAI-UHFFFAOYSA-N,-1.0
2397,GNFHAMHITFBPIH-UHFFFAOYSA-N,-1.0
2398,GNFJTRBLUFVMGS-UHFFFAOYSA-N,-1.0
2399,GNGFOKQODMWBEP-UHFFFAOYSA-N,-1.0
2400,GNHAAOVZKNNSKU-UHFFFAOYSA-N,-1.0
2401,GNKUAHZWKXWCJQ-UHFFFAOYSA-N,-1.0
2402,GNLUMNUWMHGOMG-UHFFFAOYSA-N,-1.0
2403,GNUXVOXXWGNPIV-UHFFFAOYSA-N,0.0
2404,GNVMAYLULBCWMI-UHFFFAOYSA-N,-1.0
2405,GNWKKMPURUDFFI-UHFFFAOYSA-N,-1.0
2406,GNWWFEVBHYESNK-XGGJEREUSA-N,-1.0
2407,GNXFOGHNGIVQEH-UHFFFAOYSA-N,-1.0
2408,GNXQJDDYSMMYSN-UHFFFAOYSA-N,-1.0
2409,GNZFKPRTACAROG-UHFFFAOYSA-N,-1.0
2410,GNZOGHIBRLASHC-UHFFFAOYSA-N,-1.0
2411,GOANVLYQSREXOW-UHFFFAOYSA-N,-1.0
2412,GOBHPVUGCFRQAG-BUUPBASBSA-N,-1.0
2413,GODLCSLPZIBRMG-UHFFFAOYSA-N,-1.0
2414,GOECNYYIXGRBNW-UHFFFAOYSA-N,-1.0
2415,GOEWTOAFXZXQCM-IUKKYPGJSA-N,-1.0
2416,GOEWTOAFXZXQCM-PNCHPQGNSA-N,-1.0
2417,GOEWTOAFXZXQCM-STSQHVNTSA-N,-1.0
2418,GOIFBKSVWMRRGJ-AWVRMFGXSA-N,-1.0
2419,GOIFBKSVWMRRGJ-IWHLBADBSA-N,-1.0
2420,GOIFBKSVWMRRGJ-JWZKTCGFSA-N,-1.0
2421,GOIFBKSVWMRRGJ-MRJKTFCFSA-N,-1.0
2422,GOIFBKSVWMRRGJ-MVOZIGHISA-N,-1.0
2423,GOIFBKSVWMRRGJ-UXWDXCIHSA-N,-1.0
2424,GOIRMFYSMBQYEW-UHFFFAOYSA-N,-1.0
2425,GOKNYOHQPLPAOF-UHFFFAOYSA-N,0.0
2426,GOTMKOSCLKVOGG-OAHLLOKOSA-N,-1.0
2427,GOTWOIBOGABBNR-UHFFFAOYSA-N,-1.0
2428,GOXQIHPDRMZTOY-UHFFFAOYSA-N,-1.0
2429,GOXXBXMODVWPKM-UHFFFAOYSA-N,-1.0
2430,GOYLMWYDYSHDDL-UHFFFAOYSA-N,-1.0
2431,GPGIPQZPUTVIGJ-UHFFFAOYSA-N,-1.0
2432,GPHVZLQVSOUYKD-UHFFFAOYSA-N,-1.0
2433,GPJAFDRFLJPTNU-UHFFFAOYSA-N,-1.0
2434,GPMDYHKFDVDMLK-UHFFFAOYSA-N,-1.0
2435,GPNIDDVDNAYOHE-UHFFFAOYSA-N,-1.0
2436,GPPXCGOIFIIHAR-UHFFFAOYSA-N,-1.0
2437,GPRBEKHLDVQUJE-QSWIMTSFSA-N,-1.0
2438,GPRJQOQOYLDMRI-UHFFFAOYSA-N,-1.0
2439,GPSSHZBXZDTIGY-UHFFFAOYSA-N,-1.0
2440,GPTONYMQFTZPKC-UHFFFAOYSA-N,0.0
2441,GPVASUMRUOWISE-UHFFFAOYSA-N,-1.0
2442,GPVLHZKWWXNMLG-UHFFFAOYSA-N,-1.0
2443,GPWBGXQRDCOBSS-UHFFFAOYSA-N,-1.0
2444,GPWGHFYBLZAHLA-UHFFFAOYSA-N,-1.0
2445,GPWHVVCHKQBJTJ-UHFFFAOYSA-N,-1.0
2446,GQAFTAYUUOBTRK-UHFFFAOYSA-N,-1.0
2447,GQDZDOSXBZGUQJ-FGSXEWAUSA-N,-1.0
2448,GQHGLXNBBCWJGE-UHFFFAOYSA-N,-1.0
2449,GQHHIKPBSIGRQP-UHFFFAOYSA-N,-1.0
2450,GQKARFNRWGAMTR-UHFFFAOYSA-N,-1.0
2451,GQMSBWCCGBBRIS-UHFFFAOYSA-N,-1.0
2452,GQMYZFHAYNKEER-UHFFFAOYSA-N,-1.0
2453,GQNBPSAIMKYLNC-UHFFFAOYSA-N,-1.0
2454,GQNJFXBZXQABNJ-AABGKKOBSA-N,-1.0
2455,GQNJFXBZXQABNJ-AQNXPRMDSA-N,-1.0
2456,GQPQCJXHGVLEOY-UHFFFAOYSA-N,-1.0
2457,GQTQOVVLIYWWGP-UHFFFAOYSA-N,-1.0
2458,GQVATYVJIBWCMZ-UHFFFAOYSA-N,-1.0
2459,GQXSLUIVBTVWJH-UHFFFAOYSA-N,-1.0
2460,GQYNQHXEXRNBOH-UHFFFAOYSA-N,-1.0
2461,GQZVPMBSRUIIJV-UHFFFAOYSA-N,-1.0
2462,GRFCLYLDLHMARH-JXMROGBWSA-N,-1.0
2463,GRFOSLOREGQSPJ-TYPXCFOJSA-N,-1.0
2464,GRFPHNGXYHSIEZ-UHFFFAOYSA-N,-1.0
2465,GRGGCAJTHAXZHH-LFIBNONCSA-N,-1.0
2466,GRGPMWYJLYMDJJ-UHFFFAOYSA-N,0.0
2467,GRMBIPFDBFYYHD-UHFFFAOYSA-N,-1.0
2468,GROXOIPUBSRSOA-UHFFFAOYSA-N,-1.0
2469,GRPFFRUWJFDTTI-UHFFFAOYSA-N,-1.0
2470,GRRMHMWTHQMSEH-UHFFFAOYSA-N,-1.0
2471,GRTOGORTSDXSFK-XJTZBENFSA-N,-1.0
2472,GRUBXNOZRDXRIR-FLIBITNWSA-N,-1.0
2473,GRVOHZQLIZJKLW-UHFFFAOYSA-N,-1.0
2474,GRVPLNXGNWRXNH-GHXNOFRVSA-N,-1.0
2475,GRWZIYVVMDBSHH-UHFFFAOYSA-N,-1.0
2476,GSAMIDYKOPEHCV-UHFFFAOYSA-N,-1.0
2477,GSCBKQRAURNVKC-UHFFFAOYSA-N,-1.0
2478,GSDSWSVVBLHKDQ-JTQLQIEISA-N,-1.0
2479,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,0.0
2480,GSFVYQNRFITLTB-UHFFFAOYSA-N,-1.0
2481,GSGVDKOCBKBMGG-UHFFFAOYSA-N,-1.0
2482,GSHRPDGNRLXSDB-UHFFFAOYSA-N,-1.0
2483,GSKFOCKLAVDXHB-WEVVVXLNSA-N,0.0
2484,GSLUEEWCAUTOBV-KNKQGSTJSA-N,-1.0
2485,GSLUEEWCAUTOBV-XQBPLPMBSA-N,-1.0
2486,GSMNZUUOWHOTGB-UHFFFAOYSA-N,-1.0
2487,GSNOZLZNQMLSKJ-UHFFFAOYSA-N,0.0
2488,GSSAXVCDAPTSKY-UHFFFAOYSA-N,-1.0
2489,GSSZIRDJOKLGGZ-UHFFFAOYSA-N,-1.0
2490,GSTBFHPYOPODDI-UHFFFAOYSA-N,-1.0
2491,GSTWJGHEEBKDPK-UHFFFAOYSA-N,-1.0
2492,GSUZIMIJGDPDAB-GQCTYLIASA-N,-1.0
2493,GSWAFJJYOAKYDQ-UHFFFAOYSA-N,-1.0
2494,GSXJSGMDWKPVBY-UHFFFAOYSA-N,-1.0
2495,GSXNDIVWWUSWRK-UHFFFAOYSA-N,-1.0
2496,GTFLXCAXPLCIGA-UHFFFAOYSA-N,-1.0
2497,GTGGBHFTZAOINR-PDGQHHTCSA-N,-1.0
2498,GTGKXQBMUAAJPI-UHFFFAOYSA-N,-1.0
2499,GTMNRQVYUQDJKF-UHFFFAOYSA-N,-1.0
2500,GTRWSTBFARSWCZ-UHFFFAOYSA-N,-1.0
2501,GTRXSASKUSVSHJ-SYZUXVNWSA-N,-1.0
2502,GTTLQUWXZGMKGX-UHFFFAOYSA-N,-1.0
2503,GTUGDLCELKWUBX-UHFFFAOYSA-N,-1.0
2504,GTUKCIQQCZYFIM-UHFFFAOYSA-N,-1.0
2505,GTVPOLSIJWJJNY-UHFFFAOYSA-N,0.0
2506,GTYKJOKWQTUGAM-FOUYOVOOSA-N,-1.0
2507,GTYKJOKWQTUGAM-FSGGQHMVSA-N,-1.0
2508,GTYKJOKWQTUGAM-FVBCXUTKSA-N,-1.0
2509,GTYKJOKWQTUGAM-JYUFKMNQSA-N,-1.0
2510,GTYSYCWYTPLJTK-UHFFFAOYSA-N,-1.0
2511,GUBVZTSCOCHZJU-CHHVJCJISA-N,-1.0
2512,GUDVDUMEQMYGHR-UHFFFAOYSA-N,-1.0
2513,GUFGTTULDLSCJC-UHFFFAOYSA-N,-1.0
2514,GUGOEEXESWIERI-UHFFFAOYSA-N,1.0
2515,GUGSAGLBZLYZFW-UHFFFAOYSA-N,1.0
2516,GUHOUQQXGYIIHZ-UHFFFAOYSA-N,-1.0
2517,GUHPRPJDBZHYCJ-UHFFFAOYSA-N,-1.0
2518,GUILGOKXFRKEOS-UHFFFAOYSA-N,-1.0
2519,GUJRSXAPGDDABA-NSHDSACASA-N,1.0
2520,GULOENYOTPLCJV-UHFFFAOYSA-N,-1.0
2521,GUOFRHAUOGBFPY-UHFFFAOYSA-N,-1.0
2522,GUOPMMJQELJQJM-UHFFFAOYSA-N,-1.0
2523,GUOQUXNJZHGPQF-UHFFFAOYSA-N,-1.0
2524,GUPQZTILNQCEQJ-UHFFFAOYSA-N,-1.0
2525,GUQKTNXMYXOIIZ-UHFFFAOYSA-N,-1.0
2526,GURBBFVQHCWHMJ-KPKJPENVSA-N,-1.0
2527,GUXLBBVVAYGJQD-UHFFFAOYSA-N,-1.0
2528,GVBXFVDONRZCQG-UHFFFAOYSA-N,-1.0
2529,GVCAJCMWYITQHP-UHFFFAOYSA-N,-1.0
2530,GVDMPWQNNRNDOG-UHFFFAOYSA-N,-1.0
2531,GVDVAPWUZYDSMV-UHFFFAOYSA-N,-1.0
2532,GVDZSWDAOUSYSV-UHFFFAOYSA-N,-1.0
2533,GVEZIHKRYBHEFX-NQQPLRFYSA-N,-1.0
2534,GVLPPLYACLUDJH-UHFFFAOYSA-N,-1.0
2535,GVNBQXUVOARBAP-FBHDLOMBSA-N,-1.0
2536,GVOMJEIYRXTYCN-UHFFFAOYSA-N,-1.0
2537,GVONFQICPIJSDU-UHFFFAOYSA-N,-1.0
2538,GVPGVDUUNVVLND-JXMROGBWSA-N,-1.0
2539,GVQCLYXAXQEALH-MDZDMXLPSA-N,-1.0
2540,GVQGQJFGRGXSID-UHFFFAOYSA-N,-1.0
2541,GVQMNRSQVSQAKK-UHFFFAOYSA-N,-1.0
2542,GVSVUBISEJFHJQ-UHFFFAOYSA-N,-1.0
2543,GVTANYIIXVAFOB-UHFFFAOYSA-N,0.0
2544,GVTZMKNKMGOFHE-UHFFFAOYSA-N,-1.0
2545,GVUCBTUKYVLGSX-UHFFFAOYSA-N,-1.0
2546,GVUZTAQXZLRFAL-UHFFFAOYSA-N,-1.0
2547,GVXPLMPWFQQXEJ-UHFFFAOYSA-N,-1.0
2548,GVZUDILESCHRKL-UHFFFAOYSA-N,-1.0
2549,GWBPFRGXNGPPMF-UHFFFAOYSA-N,0.0
2550,GWCQIHVMZSGCGM-UHFFFAOYSA-N,-1.0
2551,GWDIGPDYYXVEDK-UHFFFAOYSA-N,-1.0
2552,GWEWBNCJANBPIC-UHFFFAOYSA-N,-1.0
2553,GWHHFRPVMDSYAW-UHFFFAOYSA-N,-1.0
2554,GWIRYOOQAMFEDV-UHFFFAOYSA-N,-1.0
2555,GWKZTMUOMUDUKB-UHFFFAOYSA-N,-1.0
2556,GWLRDSXEAJOUHI-UHFFFAOYSA-N,-1.0
2557,GWMHXHLOZRRYMY-UHFFFAOYSA-N,-1.0
2558,GWPLJXRAKALFKS-UHFFFAOYSA-N,-1.0
2559,GWPVLAMALAXBBS-UHFFFAOYSA-N,-1.0
2560,GWQLLHKETFNQCK-UHFFFAOYSA-N,-1.0
2561,GWVPGXSETGAAGJ-MMHRDOBHSA-N,-1.0
2562,GWXJGMVLZYQQSF-UHFFFAOYSA-N,-1.0
2563,GXDALQBWZGODGZ-UHFFFAOYSA-N,-1.0
2564,GXEHDKDVKTUCMK-UHFFFAOYSA-N,-1.0
2565,GXFUOCQAEIOYDU-UHFFFAOYSA-N,-1.0
2566,GXIUTNSKSHBGLA-UHFFFAOYSA-N,-1.0
2567,GXLXLQYIOKTBOF-UHFFFAOYSA-N,-1.0
2568,GXMOEXRSNMCIOC-UHFFFAOYSA-N,-1.0
2569,GXRZKRPKTHFHBM-PONJGIIJSA-N,-1.0
2570,GXRZKRPKTHFHBM-VVBPWWLESA-N,-1.0
2571,GXRZKRPKTHFHBM-WJONJSRFSA-N,-1.0
2572,GXRZKRPKTHFHBM-ZMPRRUGASA-N,-1.0
2573,GXSQPNONQTYTEC-UHFFFAOYSA-N,-1.0
2574,GXTDMBWAWOCPGD-JTJYXVOQSA-N,-1.0
2575,GXTWAXDCKTXFAL-UHFFFAOYSA-N,-1.0
2576,GXWRTNAHZRXBRO-UHFFFAOYSA-N,-1.0
2577,GXZGKEJIKIKOHA-UHFFFAOYSA-N,-1.0
2578,GYAQMILCNYFRMN-DEYYWGMASA-N,-1.0
2579,GYAQMILCNYFRMN-IYOUNJFTSA-N,-1.0
2580,GYBXAGDWMCJZJK-UHFFFAOYSA-N,-1.0
2581,GYCYUCTVJIWYAD-UHFFFAOYSA-N,-1.0
2582,GYDOEUQAVKHYAM-UHFFFAOYSA-N,-1.0
2583,GYFPNLKGCLBUDZ-UHFFFAOYSA-N,-1.0
2584,GYGIPHJLPJQMGM-PDGQHHTCSA-N,-1.0
2585,GYGQYYUWPUQNBB-UHFFFAOYSA-N,-1.0
2586,GYICFNXDEQEEFQ-UHFFFAOYSA-N,-1.0
2587,GYIGZACWAPWURC-MDWZMJQESA-N,-1.0
2588,GYKMEFCRUFUXED-UHFFFAOYSA-N,-1.0
2589,GYNBIQYSIWHSCB-MQZPGMTCSA-N,-1.0
2590,GYQNXYQGNUDXME-UHFFFAOYSA-N,0.0
2591,GYSRXOOQGROMHA-UHFFFAOYSA-N,-1.0
2592,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,-1.0
2593,GYSZUJHYXCZAKI-UHFFFAOYSA-N,-1.0
2594,GYUBKMFGRAIVMZ-UHFFFAOYSA-N,-1.0
2595,GYWDNVCGQOXZBI-UHFFFAOYSA-N,-1.0
2596,GYWXTRVEUURNEW-TVDBPQCTSA-N,-1.0
2597,GZCZNGWMCRHVAA-UHFFFAOYSA-N,-1.0
2598,GZENKSODFLBBHQ-ILSZZQPISA-N,0.0
2599,GZGDKWSUKCDQKU-UHFFFAOYSA-N,-1.0
2600,GZGDWGHQWNZRJL-UHFFFAOYSA-N,-1.0
2601,GZGQOEHHOLCDED-UHFFFAOYSA-N,-1.0
2602,GZHBVHDXEFDKJL-UHFFFAOYSA-N,-1.0
2603,GZHPZIVORGWFLM-UHFFFAOYSA-N,-1.0
2604,GZJBSCBHENRIDX-UHFFFAOYSA-N,-1.0
2605,GZLWESBHRVYTQR-UHFFFAOYSA-N,-1.0
2606,GZMLOYHLICCMMS-UHFFFAOYSA-N,-1.0
2607,GZNCMWBKSPZEFS-UHFFFAOYSA-N,-1.0
2608,GZOIKKYCWRAYHV-UHFFFAOYSA-N,-1.0
2609,GZQNRHADMHEPNR-UHFFFAOYSA-N,-1.0
2610,GZUITABIAKMVPG-UHFFFAOYSA-N,-1.0
2611,GZVMDVGWBCXIBT-UHFFFAOYSA-N,-1.0
2612,GZZGHLIGTODRRW-UHFFFAOYSA-N,-1.0
2613,HAAGBLBLWADVDZ-SBEKKQRLSA-N,-1.0
2614,HAASBDMHPOSVOU-BQYQJAHWSA-N,-1.0
2615,HABLAPXLJDLSLY-MFEFFIJZSA-N,-1.0
2616,HACLGAXVNPAGBB-UHFFFAOYSA-N,-1.0
2617,HACQCGHVZICZSC-UHFFFAOYSA-N,-1.0
2618,HAFBNDMAOWSKGB-UHFFFAOYSA-N,-1.0
2619,HAFDMQYCXZVSSA-GHRIWEEISA-N,-1.0
2620,HAHGHJJVOORGOK-UHFFFAOYSA-N,-1.0
2621,HAIPZRHDHJTYCR-UHFFFAOYSA-N,-1.0
2622,HAJBOXZNCGYLAF-CJYOKPGZSA-N,-1.0
2623,HAJBOXZNCGYLAF-GGJMMHKRSA-N,-1.0
2624,HAJBOXZNCGYLAF-GTNJKRJXSA-N,-1.0
2625,HAJBOXZNCGYLAF-YHGPEZAFSA-N,-1.0
2626,HAJUZHWOPHZKNZ-UHFFFAOYSA-N,-1.0
2627,HAKCQNFJULULCS-UHFFFAOYSA-N,-1.0
2628,HAMNLVCHMBVYCU-UHFFFAOYSA-N,-1.0
2629,HANSDZYCOLAKRO-VMPITWQZSA-N,-1.0
2630,HAQIFVQHRZHBAY-OVCLIPMQSA-N,-1.0
2631,HATDOIIFKXUCRN-UHFFFAOYSA-N,-1.0
2632,HAVBXXSEEKCGAT-UHFFFAOYSA-N,0.0
2633,HAVPCKYPPPKWEI-IOKPGSKQSA-N,-1.0
2634,HAVTXXLROYGERX-UHFFFAOYSA-N,-1.0
2635,HAVWRBANWNTOJX-UHFFFAOYSA-N,-1.0
2636,HAWSQZCWOQZXHI-FQEVSTJZSA-N,0.0
2637,HBAKYYPAFFDXGL-UHFFFAOYSA-N,-1.0
2638,HBARXHJNGNDQAS-UHFFFAOYSA-N,-1.0
2639,HBCRLHZCIKXVTG-UHFFFAOYSA-N,-1.0
2640,HBCZMEBBIJRTOC-UHFFFAOYSA-N,-1.0
2641,HBEOXHJIXRVGHQ-UHFFFAOYSA-N,-1.0
2642,HBGCOGSUOOXWHS-UHFFFAOYSA-N,-1.0
2643,HBKQIISXGIQMKD-LFIBNONCSA-N,-1.0
2644,HBLVBZWVYVFLJM-UHFFFAOYSA-N,-1.0
2645,HBMDVBUCKJGLSI-UHFFFAOYSA-N,-1.0
2646,HBMKYTBXLLTTGT-UHFFFAOYSA-N,0.0
2647,HBNPJJILLOYFJU-VMPREFPWSA-N,-1.0
2648,HBOMLICNUCNMMY-XLPZGREQSA-N,-1.0
2649,HBPXDRUBDPGVTB-UHFFFAOYSA-N,-1.0
2650,HBQHPKOIOXLHHD-UHFFFAOYSA-N,-1.0
2651,HBRNOSWZLULCKS-NTUHNPAUSA-N,-1.0
2652,HBTVQKCDNKPOJC-UHFFFAOYSA-N,-1.0
2653,HBUWUGZQHJWVFA-UHFFFAOYSA-N,-1.0
2654,HBVPERRGRWZCML-MTCUJEMASA-N,-1.0
2655,HBZVCEFRKZBHTJ-UHFFFAOYSA-N,-1.0
2656,HCBMHQSJBAJGHM-UHFFFAOYSA-N,-1.0
2657,HCBZDKLRXHEABD-UHFFFAOYSA-N,-1.0
2658,HCCZYSHZNRQNIN-UHFFFAOYSA-N,-1.0
2659,HCDXVMSPZKAKIN-UHFFFAOYSA-N,-1.0
2660,HCFCGILXICFWLF-UHFFFAOYSA-N,-1.0
2661,HCFDWZZGGLSKEP-UHFFFAOYSA-N,-1.0
2662,HCHDWAVTMDCPLB-LXFBAYGMSA-N,-1.0
2663,HCHQMTSFRNJTLA-UHFFFAOYSA-N,-1.0
2664,HCHZUMBCIPCFFF-UHFFFAOYSA-N,0.0
2665,HCIWJYRFDLXLJI-UHFFFAOYSA-N,-1.0
2666,HCJOLYFWJWJPTJ-UHFFFAOYSA-N,0.0
2667,HCMIHVZZMOSHIE-UHFFFAOYSA-N,-1.0
2668,HCNZHWJLJVQEKZ-UHFFFAOYSA-N,-1.0
2669,HCQQZEQULYWCSL-UHFFFAOYSA-N,-1.0
2670,HCRIJAADNQZZJZ-UHFFFAOYSA-N,-1.0
2671,HCRKCZRJWPKOAR-JTQLQIEISA-N,-1.0
2672,HCUGIGFUDQJVOG-UHFFFAOYSA-N,-1.0
2673,HCVKEOMJMKJSJH-UHFFFAOYSA-N,-1.0
2674,HCXQDEKJJPGAJR-NOMHHCBYSA-N,-1.0
2675,HCZHHEIFKROPDY-UHFFFAOYSA-N,0.0
2676,HDACQVRGBOVJII-QJUJLUFUSA-N,-1.0
2677,HDCMQOAMCVCDEM-UHFFFAOYSA-N,-1.0
2678,HDDKUZXMQTXGTK-UHFFFAOYSA-N,-1.0
2679,HDDSHPAODJUKPD-UHFFFAOYSA-N,-1.0
2680,HDENVUMPMZHCJP-UHFFFAOYSA-N,-1.0
2681,HDFGOPSGAURCEO-UHFFFAOYSA-N,1.0
2682,HDHAYHLXACTECL-UHFFFAOYSA-N,-1.0
2683,HDIQTPDPEVFBGS-UHFFFAOYSA-N,-1.0
2684,HDLQKEKTQTTWGA-UHFFFAOYSA-N,-1.0
2685,HDOIPCLEKCEANF-UHFFFAOYSA-N,-1.0
2686,HDOVUKNUBWVHOX-QMMMGPOBSA-N,-1.0
2687,HDRSXOPTXZMKCM-UHFFFAOYSA-N,-1.0
2688,HDTKRFUNEJLITR-UHFFFAOYSA-N,-1.0
2689,HDWBAORSRFVPRY-UHFFFAOYSA-N,-1.0
2690,HDWGWTYDTDHGLT-KYTVRQNUSA-N,-1.0
2691,HDWIHXWEUNVBIY-UHFFFAOYSA-N,-1.0
2692,HDXHAEYBVYIETN-UHFFFAOYSA-N,-1.0
2693,HDXJYJIPXWVRSM-UHFFFAOYSA-N,-1.0
2694,HDZKHFXEQLFVHO-NDZQKZDNSA-N,-1.0
2695,HEBNEQXWFBLWSC-YFHOEESVSA-N,-1.0
2696,HECHEGNMEFALRY-WEVVVXLNSA-N,-1.0
2697,HEDBGTSQVYBAMV-UHFFFAOYSA-N,-1.0
2698,HEDGTPHWTWKAIJ-UHFFFAOYSA-N,-1.0
2699,HEFMVHKKBJXDAX-UHFFFAOYSA-N,-1.0
2700,HEFNNWSXXWATRW-JTQLQIEISA-N,-1.0
2701,HEFNNWSXXWATRW-UHFFFAOYSA-N,0.0
2702,HEHDBERODSXMTE-YVLHZVERSA-N,-1.0
2703,HEHYAHMUZJUXCA-RVDMUPIBSA-N,-1.0
2704,HEIBNMHSSNMFIU-RKVPGOIHSA-N,-1.0
2705,HELCSESNNDZLFM-UHFFFAOYSA-N,-1.0
2706,HEMJJKBWTPKOJG-UHFFFAOYSA-N,0.0
2707,HEMSJKZDHNSSEW-UHFFFAOYSA-N,-1.0
2708,HEQOJEGTZCTHCF-UHFFFAOYSA-N,-1.0
2709,HERIVCXLGXXCBZ-UHFFFAOYSA-N,-1.0
2710,HERMZKVIZDMATB-UHFFFAOYSA-N,-1.0
2711,HETSSARHFAGODR-UHFFFAOYSA-N,-1.0
2712,HEUUNOJLQNBBHX-UHFFFAOYSA-N,-1.0
2713,HEXMJJGHWGOAEY-UHFFFAOYSA-N,-1.0
2714,HEYMAWOJWMPZLF-UHFFFAOYSA-N,-1.0
2715,HEZFVZZTHXEKJK-UHFFFAOYSA-N,-1.0
2716,HFEGLUYENROKRX-UHFFFAOYSA-N,-1.0
2717,HFFOEWOEDWOWKD-UHFFFAOYSA-N,-1.0
2718,HFJGFIKIJONBNH-UHFFFAOYSA-N,-1.0
2719,HFLRNLKKFQRTCE-UHFFFAOYSA-N,-1.0
2720,HFMAHKZHWMDPFO-UHFFFAOYSA-N,-1.0
2721,HFNCCYWPVYMNGA-UHFFFAOYSA-N,-1.0
2722,HFNNLFWKEJULIK-UHFFFAOYSA-N,-1.0
2723,HFPLHASLIOXVGS-UHFFFAOYSA-N,0.0
2724,HFRFLLYLVAKRMZ-UHFFFAOYSA-O,-1.0
2725,HFUMYSBDWSPAGF-UHFFFAOYSA-N,-1.0
2726,HGBLNBBNRORJKI-WCABBAIRSA-N,-1.0
2727,HGIOHVCLLQYRJR-UHFFFAOYSA-N,-1.0
2728,HGJLHHKDLAESDK-UHFFFAOYSA-N,-1.0
2729,HGLIQONJYMUJHT-UHFFFAOYSA-N,-1.0
2730,HGMITDLLYGNSTP-UHFFFAOYSA-N,-1.0
2731,HGPMNDUVXYWELC-UHFFFAOYSA-N,-1.0
2732,HGXFKPINWJTKBM-UHFFFAOYSA-N,-1.0
2733,HGYCGLNGAFWPDB-UHFFFAOYSA-N,-1.0
2734,HHAMABPQWJFFMA-UHFFFAOYSA-N,-1.0
2735,HHBQEZHNSWTNJC-LZCXECNNSA-N,-1.0
2736,HHBVZZKJEUFGTL-UHFFFAOYSA-N,-1.0
2737,HHDBLIDNWXQHFD-UHFFFAOYSA-N,-1.0
2738,HHDYYTVALIONSZ-UHFFFAOYSA-N,-1.0
2739,HHHPYTHYAAQJDO-UHFFFAOYSA-N,-1.0
2740,HHHVTURQCNOIJO-UHFFFAOYSA-N,-1.0
2741,HHJCITZXPVTSHY-UHFFFAOYSA-N,-1.0
2742,HHLJKQAHDAJERX-UHFFFAOYSA-N,-1.0
2743,HHNPVBFCYHNCMG-ACEYUQJJSA-N,-1.0
2744,HHNPVBFCYHNCMG-KLPDMWAPSA-N,-1.0
2745,HHNPVBFCYHNCMG-SYBYNBCQSA-N,-1.0
2746,HHNPVBFCYHNCMG-ZVFGGPEJSA-N,-1.0
2747,HHORGFBYQNPTJA-AJWNWGNMSA-N,-1.0
2748,HHORGFBYQNPTJA-HXCADUBKSA-N,-1.0
2749,HHQNQCNSFXXARE-GXDHUFHOSA-N,-1.0
2750,HHZNWFMAOMBCMP-UHFFFAOYSA-N,-1.0
2751,HIABFNYQXWBULB-UHFFFAOYSA-N,-1.0
2752,HIAGTHWYOVNDNJ-UHFFFAOYSA-N,-1.0
2753,HICASLFWFAHBOB-UHFFFAOYSA-N,-1.0
2754,HICDEVOITSXOSY-SAPNQHFASA-N,-1.0
2755,HICDIXCPXTXYDT-UHFFFAOYSA-N,-1.0
